# File: A44.USA_TechChange.csv
# Title: Improvement rates of technologies
# Units: Annual rate
# Column types: ccnnnnnnnnnn 
# ----------
supplysector,technology,1971,1990,2010,2020,2035,2050,2065,2080,2095,2100
resid,resid shell,-0.0045,-0.0045,-0.0045,-0.0045,-0.0045,-0.0045,-0.0045,-0.0045,-0.0045,-0.0045
resid heating modern,biomass,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
resid heating coal,coal,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
resid heating modern,electricity,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
resid heating modern,gas,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
resid heating modern,refined liquids,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
resid heating TradBio,traditional biomass,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
resid heating modern,district heat,0,0,0,0,0,0,0,0,0,0
resid cooling modern,electricity,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006
resid cooling modern,gas,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
resid others modern,biomass,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
resid others coal,coal,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
resid others modern,electricity,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
resid others modern,gas,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
resid others modern,refined liquids,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
resid others TradBio,traditional biomass,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
resid others modern,district heat,0,0,0,0,0,0,0,0,0,0
comm,comm shell,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004
comm heating,biomass,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
comm heating,coal,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
comm heating,electricity,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
comm heating,gas,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
comm heating,refined liquids,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
comm heating,district heat,0,0,0,0,0,0,0,0,0,0
comm cooling,electricity,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006
comm cooling,gas,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
comm others,biomass,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
comm others,coal,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
comm others,electricity,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003,0.003
comm others,gas,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
comm others,refined liquids,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001
comm others,district heat,0,0,0,0,0,0,0,0,0,0
resid heating modern,hydrogen,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
resid others modern,hydrogen,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
comm heating,hydrogen,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
comm others,hydrogen,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002
